Time (ms),Channel A Voltage (V),Channel B Voltage (V)
10.5957009,0.00537126,0.0319834
10.6008209,0.00537126,0.04092532
10.6059409,-0.00344859,0.0319834
10.6110609,0.00537126,0.0319834
10.6161809,0.00537126,0.0319834
10.6213009,0.00537126,0.0319834
10.6264209,0.00537126,0.04092532
10.6315409,-0.00344859,0.02307199
10.6366609,0.00537126,0.02307199
10.6417809,0.00537126,0.02307199
10.6469009,-0.00344859,0.0319834
10.6520209,-0.00344859,0.04092532
10.6571409,-0.00344859,0.02307199
10.6622609,-0.00344859,0.02307199
10.6673809,-0.00344859,0.0319834
10.6725009,-0.00344859,0.04092532
10.6776209,0.00537126,0.0319834
10.6827409,0.00537126,0.02307199
10.6878609,0.00537126,0.0319834
10.6929809,-0.00344859,0.04092532
10.6981009,-0.00344859,0.0319834
10.7032209,0.00537126,0.02307199
10.7083409,-0.00344859,0.02307199
10.7134609,0.00537126,0.02307199
10.7185809,0.00537126,0.0319834
10.7237009,-0.00344859,0.0319834
10.7288209,-0.00344859,0.02307199
10.7339409,0.00537126,0.02307199
10.7390609,0.00537126,0.04092532
10.7441809,-0.00344859,0.04092532
10.7493009,0.00537126,0.0319834
10.7544209,0.00537126,0.02307199
10.7595409,0.00537126,0.0319834
10.7646609,-0.00344859,0.04092532
10.7697809,-0.00344859,0.0319834
10.7749009,-0.00344859,0.02307199
10.7800209,0.00537126,0.0319834
10.7851409,0.00537126,0.04092532
10.7902609,-0.00344859,0.04092532
10.7953809,0.00537126,0.02307199
10.8005009,-0.00344859,0.0319834
10.8056209,0.00537126,0.04092532
10.8107409,-0.00344859,0.04092532
10.8158609,-0.00344859,0.0319834
10.8209809,-0.00344859,0.02307199
10.8261009,0.00537126,0.02307199
10.8312209,-0.00344859,0.0319834
10.8363409,-0.00344859,0.0319834
10.8414609,0.00537126,0.02307199
10.8465809,0.00537126,0.01413007
10.8517009,0.00537126,0.02307199
10.8568209,-0.00344859,0.0319834
10.8619409,-0.00344859,0.02307199
10.8670609,0.00537126,0.01413007
10.8721809,0.00537126,0.01413007
10.8773009,-0.00344859,0.04092532
10.8824209,-0.00344859,0.0319834
10.8875409,0.00537126,0.02307199
10.8926609,0.00537126,0.02307199
10.8977809,0.00537126,0.0319834
10.9029009,0.00537126,0.04092532
10.9080209,-0.00344859,0.02307199
10.9131409,-0.00344859,0.0319834
10.9182609,-0.00344859,0.0319834
10.9233809,-0.00344859,0.04092532
10.9285009,-0.00344859,0.0319834
10.9336209,0.00537126,0.0319834
10.9387409,-0.00344859,0.02307199
10.9438609,0.00537126,0.0319834
10.9489809,-0.00344859,0.0319834
10.9541009,-0.00344859,0.0319834
10.9592209,-0.00344859,0.02307199
10.9643409,0.00537126,0.02307199
10.9694609,-0.00344859,0.04092532
10.9745809,-0.00344859,0.04092532
10.9797009,0.00537126,0.02307199
10.9848209,0.00537126,0.02307199
10.9899409,0.00537126,0.04092532
10.9950609,-0.00344859,0.04092532
11.0001809,-0.00344859,0.0319834
11.0053009,-0.00344859,0.02307199
11.0104209,0.00537126,0.0319834
11.0155409,-0.00344859,0.04092532
11.0206609,0.00537126,0.04092532
11.0257809,0.00537126,0.0319834
11.0309009,-0.00344859,0.0319834
11.0360209,0.00537126,0.0319834
11.0411409,-0.00344859,0.0319834
11.0462609,-0.00344859,0.0319834
11.0513809,-0.00344859,0.02307199
11.0565009,0.00537126,0.0319834
11.0616209,0.00537126,0.0319834
11.0667409,-0.00344859,0.0319834
11.0718609,0.00537126,0.02307199
11.0769809,0.00537126,0.02307199
11.0821009,0.00537126,0.0319834
11.0872209,-0.00344859,0.04092532
11.0923409,-0.00344859,0.0319834
11.0974609,-0.00344859,0.02307199
11.1025809,0.00537126,0.0319834
11.1077009,-0.00344859,0.04092532
11.1128209,0.00537126,0.0319834
11.1179409,0.00537126,0.02307199
11.1230609,0.00537126,0.02307199
11.1281809,0.00537126,0.0319834
11.1333009,-0.00344859,0.0319834
11.1384209,0.00537126,0.02307199
11.1435409,0.00537126,0.0319834
11.1486609,0.00537126,0.0319834
11.1537809,-0.00344859,0.0319834
11.1589009,-0.00344859,0.0319834
11.1640209,-0.00344859,0.02307199
11.1691409,0.00537126,0.02307199
11.1742609,0.00537126,0.04092532
11.1793809,-0.00344859,0.04092532
11.1845009,-0.00344859,0.04092532
11.1896209,0.00537126,0.02307199
11.1947409,0.00537126,0.0319834
11.19986089,-0.00344859,0.04092532
11.20498089,-0.00344859,0.0319834
11.21010089,-0.00344859,0.02307199
11.21522089,-0.00344859,0.0319834
11.22034089,0.00537126,0.0319834
11.22546089,-0.00344859,0.0319834
11.23058089,-0.00344859,0.02307199
11.23570089,-0.00344859,0.02307199
11.24082089,0.00537126,0.02307199
11.24594089,-0.00344859,0.0319834
11.25106089,-0.00344859,0.0319834
11.25618089,-0.00344859,0.0319834
11.26130089,0.00537126,0.02307199
11.26642089,0.00537126,0.0319834
11.27154089,-0.00344859,0.04092532
11.27666089,-0.00344859,0.0319834
11.28178089,-0.00344859,0.01413007
11.28690089,0.00537126,0.02307199
11.29202089,-0.00344859,0.0319834
11.29714089,-0.00344859,0.0319834
11.30226089,-0.00344859,0.02307199
11.30738089,0.00537126,0.02307199
11.31250089,0.00537126,0.0319834
11.31762089,-0.00344859,0.04092532
11.32274089,0.00537126,0.0319834
11.32786089,-0.00344859,0.0319834
11.33298089,-0.00344859,0.04092532
11.33810089,0.00537126,0.04092532
11.34322089,0.00537126,0.0319834
11.34834089,-0.00344859,0.0319834
11.35346089,0.00537126,0.02307199
11.35858089,0.00537126,0.0319834
11.36370089,-0.00344859,0.0319834
11.36882089,-0.00344859,0.04092532
11.37394089,0.00537126,0.0319834
11.37906089,-0.00344859,0.0319834
11.38418089,0.00537126,0.04092532
11.38930089,-0.00344859,0.04092532
11.39442089,-0.00344859,0.0319834
11.39954089,0.00537126,0.02307199
11.40466089,0.00537126,0.04092532
11.40978089,-0.00344859,0.04092532
11.41490089,0.00537126,0.02307199
11.42002089,0.00537126,0.0319834
11.42514089,0.00537126,0.0319834
11.43026089,-0.00344859,0.04092532
11.43538089,-0.00344859,0.0319834
11.44050089,0.00537126,0.0319834
11.44562089,0.00537126,0.0319834
11.45074089,0.00537126,0.0319834
11.45586089,0.00537126,0.0319834
11.46098089,0.00537126,0.0319834
11.46610089,0.00537126,0.02307199
11.47122089,-0.00344859,0.02307199
11.47634089,0.00537126,0.0319834
11.48146089,-0.00344859,0.0319834
11.48658089,-0.00344859,0.0319834
11.49170089,0.00537126,0.02307199
11.49682089,0.00537126,0.0319834
11.50194089,-0.00344859,0.04092532
11.50706089,-0.00344859,0.0319834
11.51218089,0.00537126,0.02307199
11.51730089,0.00537126,0.0319834
11.52242089,-0.00344859,0.04092532
11.52754089,0.00537126,0.0319834
11.53266089,-0.00344859,0.0319834
11.53778089,0.00537126,0.0319834
11.54290089,0.00537126,0.04092532
11.54802089,-0.00344859,0.0319834
11.55314089,0.00537126,0.0319834
11.55826089,0.00537126,0.0319834
11.56338089,0.00537126,0.0319834
11.56850089,0.00537126,0.0319834
11.57362089,-0.00344859,0.0319834
11.57874089,-0.00344859,0.0319834
11.58386089,0.00537126,0.0319834
11.58898089,0.00537126,0.04092532
11.59410089,-0.00344859,0.04092532
11.59922089,0.00537126,0.0319834
11.60434089,0.00537126,0.02307199
11.60946089,0.00537126,0.02307199
11.61458089,-0.00344859,0.04092532
11.61970089,-0.00344859,0.0319834
11.62482089,-0.00344859,0.02307199
11.62994089,0.00537126,0.02307199
11.63506089,-0.00344859,0.04092532
11.64018089,-0.00344859,0.04092532
11.64530089,0.00537126,0.0319834
11.65042089,0.00537126,0.0319834
11.65554089,-0.00344859,0.0319834
11.66066089,-0.00344859,0.0319834
11.66578089,-0.00344859,0.0319834
11.67090089,-0.00344859,0.02307199
11.67602089,-0.00344859,0.02307199
11.68114089,0.00537126,0.02307199
11.68626089,0.00537126,0.0319834
11.69138089,-0.00344859,0.04092532
11.69650089,0.00537126,0.0319834
11.70162089,0.00537126,0.0319834
11.70674089,-0.00344859,0.04092532
11.71186089,-0.00344859,0.04092532
11.71698089,-0.00344859,0.0319834
11.72210089,-0.00344859,0.02307199
11.72722089,0.00537126,0.04092532
11.73234089,0.00537126,0.0319834
11.73746089,0.00537126,0.02307199
11.74258089,0.00537126,0.02307199
11.74770089,0.00537126,0.02307199
11.75282089,-0.00344859,0.0319834
11.75794089,0.00537126,0.02307199
11.76306089,-0.00344859,0.0319834
11.76818089,0.00537126,0.0319834
11.77330089,0.00537126,0.02307199
11.77842089,0.00537126,0.0319834
11.78354089,-0.00344859,0.0319834
11.78866089,0.00537126,0.0319834
11.79378089,0.00537126,0.02307199
11.79890089,-0.00344859,0.04092532
11.80402089,0.00537126,0.04092532
11.80914089,-0.00344859,0.0319834
11.81426089,-0.00344859,0.02307199
11.81938089,0.00537126,0.0319834
11.82450089,0.00537126,0.04092532
11.82962089,-0.00344859,0.0319834
11.83474089,0.00537126,0.02307199
11.83986089,0.00537126,0.0319834
11.84498089,-0.00344859,0.04092532
11.85010089,0.00537126,0.0319834
11.85522089,-0.00344859,0.0319834
11.86034089,0.00537126,0.0319834
11.86546089,0.00537126,0.0319834
11.87058089,0.00537126,0.0319834
11.87570089,0.00537126,0.04092532
11.88082089,0.00537126,0.0319834
11.88594089,-0.00344859,0.02307199
11.89106089,0.00537126,0.0319834
11.89618089,-0.00344859,0.04092532
11.90130089,-0.00344859,0.04092532
11.90642089,0.00537126,0.0319834
11.91154089,-0.00344859,0.04092532
11.91666089,-0.00344859,0.04092532
11.92178089,-0.00344859,0.04092532
11.92690089,0.00537126,0.02307199
11.93202089,0.00537126,0.0319834
11.93714089,0.00537126,0.04983672
11.94226089,-0.00344859,0.04092532
11.94738089,-0.00344859,0.0319834
11.95250089,0.00537126,0.0319834
11.95762089,-0.00344859,0.04092532
11.96274089,-0.00344859,0.0319834
11.96786089,-0.00344859,0.0319834
11.97298089,0.00537126,0.0319834
11.97810089,-0.00344859,0.0319834
11.98322089,0.00537126,0.0319834
11.98834089,0.00537126,0.04092532
11.99346089,-0.00344859,0.04092532
11.99858089,0.00537126,0.0319834
12.00370089,0.00537126,0.0319834
12.00882089,-0.00344859,0.04092532
12.01394089,-0.00344859,0.04092532
12.01906089,-0.00344859,0.0319834
12.02418089,-0.00344859,0.0319834
12.02930089,0.00537126,0.04092532
12.03442089,0.00537126,0.04092532
12.03954089,-0.00344859,0.0319834
12.04466089,0.00537126,0.02307199
12.04978089,-0.00344859,0.0319834
12.05490089,-0.00344859,0.0319834
12.06002089,-0.00344859,0.0319834
12.06514089,0.00537126,0.02307199
12.07026089,-0.00344859,0.02307199
12.07538089,0.00537126,0.02307199
12.08050089,-0.00344859,0.0319834
12.08562089,-0.00344859,0.02307199
12.09074089,0.00537126,0.0319834
12.09586089,-0.00344859,0.0319834
12.10098089,-0.00344859,0.04092532
12.10610089,-0.00344859,0.04092532
12.11122089,0.00537126,0.04092532
12.11634089,0.00537126,0.0319834
12.12146089,0.00537126,0.0319834
12.12658089,-0.00344859,0.0319834
12.13170089,-0.00344859,0.02307199
12.13682089,0.00537126,0.02307199
12.14194089,-0.00344859,0.0319834
12.14706089,-0.00344859,0.0319834
12.15218089,-0.00344859,0.0319834
12.15730089,0.00537126,0.0319834
12.16242089,0.00537126,0.0319834
12.16754089,0.00537126,0.04092532
12.17266089,-0.00344859,0.04092532
12.17778089,-0.00344859,0.04092532
12.18290089,0.00537126,0.04092532
12.18802089,-0.00344859,0.0319834
12.19314089,-0.00344859,0.0319834
12.19826089,-0.00344859,0.0319834
12.20338089,-0.00344859,0.0319834
12.20850089,0.00537126,0.0319834
12.21362089,0.00537126,0.0319834
12.21874089,0.00537126,0.04092532
12.22386089,-0.00344859,0.0319834
12.22898089,-0.00344859,0.02307199
12.23410089,-0.00344859,0.02307199
12.23922089,-0.00344859,0.04092532
12.24434089,-0.00344859,0.0319834
12.24946089,-0.00344859,0.0319834
12.25458089,0.00537126,0.0319834
12.25970089,0.00537126,0.0319834
12.26482089,-0.00344859,0.0319834
12.26994089,0.00537126,0.02307199
12.27506089,-0.00344859,0.02307199
12.28018089,0.00537126,0.0319834
12.28530089,0.00537126,0.02307199
12.29042089,-0.00344859,0.0319834
12.29554089,-0.00344859,0.0319834
12.30066089,0.00537126,0.02307199
12.30578089,0.00537126,0.0319834
12.31090089,-0.00344859,0.04092532
12.31602089,-0.00344859,0.0319834
12.32114089,-0.00344859,0.0319834
12.32626089,-0.00344859,0.0319834
12.33138089,0.00537126,0.04092532
12.33650089,-0.00344859,0.04983672
12.34162089,0.00537126,0.04092532
12.34674089,0.00537126,0.0319834
12.35186089,0.00537126,0.04092532
12.35698089,-0.00344859,0.04092532
12.36210089,0.00537126,0.0319834
12.36722089,-0.00344859,0.04092532
12.37234089,-0.00344859,0.04092532
12.37746089,0.00537126,0.04092532
12.38258089,0.00537126,0.0319834
12.38770089,0.00537126,0.04092532
12.39282089,-0.00344859,0.04092532
12.39794089,0.00537126,0.0319834
12.40306089,-0.00344859,0.04092532
12.40818089,-0.00344859,0.04092532
12.41330089,-0.00344859,0.0319834
12.41842089,0.00537126,0.02307199
12.42354089,0.00537126,0.04092532
12.42866089,-0.00344859,0.04092532
12.43378089,0.00537126,0.0319834
12.43890089,0.00537126,0.02307199
12.44402089,-0.00344859,0.0319834
12.44914089,-0.00344859,0.0319834
12.45426089,-0.00344859,0.02307199
12.45938089,-0.00344859,0.01413007
12.46450089,0.00537126,0.02307199
12.46962089,-0.00344859,0.02307199
12.47474089,-0.00344859,0.01413007
12.47986089,-0.00344859,0.02307199
12.48498089,-0.00344859,0.02307199
12.49010089,-0.00344859,0.02307199
12.49522089,-0.00344859,0.0319834
12.50034089,-0.00344859,0.0319834
12.50546089,-0.00344859,0.0319834
12.51058089,0.00537126,0.02307199
12.51570089,0.00537126,0.0319834
12.52082089,-0.00344859,0.04092532
12.52594089,-0.00344859,0.0319834
12.53106089,-0.00344859,0.02307199
12.53618089,0.00537126,0.0319834
12.54130089,-0.00344859,0.04092532
12.54642089,-0.00344859,0.0319834
12.55154089,0.00537126,0.02307199
12.55666089,0.00537126,0.0319834
12.56178089,-0.00344859,0.04092532
12.56690089,0.00537126,0.0319834
12.57202089,-0.00344859,0.02307199
12.57714089,-0.00344859,0.0319834
12.58226089,0.00537126,0.0319834
12.58738089,-0.00344859,0.04092532
12.59250089,-0.00344859,0.0319834
12.59762089,0.00537126,0.0319834
12.60274089,0.00537126,0.0319834
12.60786089,-0.00344859,0.0319834
12.61298089,0.00537126,0.04092532
12.61810089,-0.00344859,0.04092532
12.62322089,-0.00344859,0.0319834
12.62834089,0.00537126,0.0319834
12.63346089,-0.00344859,0.04092532
12.63858089,-0.00344859,0.0319834
12.64370089,0.00537126,0.02307199
12.64882089,0.00537126,0.02307199
12.65394089,-0.00344859,0.0319834
12.65906089,-0.00344859,0.0319834
12.66418089,-0.00344859,0.0319834
12.66930089,0.00537126,0.0319834
12.67442089,0.00537126,0.0319834
12.67954089,-0.00344859,0.04092532
12.68466089,-0.00344859,0.0319834
12.68978089,-0.00344859,0.02307199
12.69490089,-0.00344859,0.0319834
12.70002089,-0.00344859,0.0319834
12.70514089,0.00537126,0.0319834
12.71026089,-0.00344859,0.02307199
12.71538089,0.00537126,0.02307199
12.72050089,0.00537126,0.0319834
12.72562089,-0.00344859,0.0319834
12.73074089,-0.00344859,0.0319834
12.73586089,-0.00344859,0.02307199
12.74098089,-0.00344859,0.02307199
12.74610089,-0.00344859,0.04092532
12.75122089,-0.00344859,0.04092532
12.75634089,-0.00344859,0.0319834
12.76146089,0.00537126,0.02307199
12.76658089,0.00537126,0.0319834
12.77170089,0.00537126,0.04092532
12.77682089,0.00537126,0.0319834
12.78194089,0.00537126,0.02307199
12.78706089,0.00537126,0.0319834
12.79218089,-0.00344859,0.04092532
12.79730089,0.00537126,0.0319834
12.80242089,-0.00344859,0.0319834
12.80754089,-0.00344859,0.02307199
12.81266089,0.00537126,0.02307199
12.81778089,0.00537126,0.0319834
12.82290089,0.00537126,0.0319834
12.82802089,-0.00344859,0.02307199
12.83314089,0.00537126,0.02307199
12.83826089,-0.00344859,0.0319834
12.84338088,-0.00344859,0.0319834
12.84850088,-0.00344859,0.0319834
12.85362088,0.00537126,0.02307199
12.85874088,0.00537126,0.0319834
12.86386088,-0.00344859,0.04092532
12.86898088,-0.00344859,0.04092532
12.87410088,0.00537126,0.02307199
12.87922088,0.00537126,0.0319834
12.88434088,-0.00344859,0.04092532
12.88946088,-0.00344859,0.04092532
12.89458088,-0.00344859,0.0319834
12.89970088,0.00537126,0.02307199
12.90482088,0.00537126,0.0319834
12.90994088,0.00537126,0.0319834
12.91506088,-0.00344859,0.0319834
12.92018088,-0.00344859,0.0319834
12.92530088,0.00537126,0.02307199
12.93042088,-0.00344859,0.0319834
12.93554088,-0.00344859,0.04092532
12.94066088,-0.00344859,0.0319834
12.94578088,0.00537126,0.02307199
12.95090088,0.00537126,0.02307199
12.95602088,0.00537126,0.0319834
12.96114088,-0.00344859,0.0319834
12.96626088,-0.00344859,0.02307199
12.97138088,0.00537126,0.02307199
12.97650088,-0.00344859,0.04092532
12.98162088,-0.00344859,0.04092532
12.98674088,0.00537126,0.0319834
12.99186088,0.00537126,0.02307199
12.99698088,-0.00344859,0.0319834
13.00210088,0.00537126,0.0319834
13.00722088,-0.00344859,0.0319834
13.01234088,-0.00344859,0.0319834
13.01746088,0.00537126,0.0319834
13.02258088,-0.00344859,0.04092532
13.02770088,0.00537126,0.0319834
13.03282088,-0.00344859,0.0319834
13.03794088,0.00537126,0.02307199
13.04306088,0.00537126,0.0319834
13.04818088,0.00537126,0.0319834
13.05330088,-0.00344859,0.0319834
13.05842088,-0.00344859,0.02307199
13.06354088,0.00537126,0.02307199
13.06866088,0.00537126,0.04092532
13.07378088,-0.00344859,0.04092532
13.07890088,-0.00344859,0.0319834
13.08402088,0.00537126,0.02307199
13.08914088,0.00537126,0.0319834
13.09426088,-0.00344859,0.0319834
13.09938088,-0.00344859,0.0319834
13.10450088,0.00537126,0.02307199
13.10962088,0.00537126,0.0319834
13.11474088,0.00537126,0.04092532
13.11986088,0.00537126,0.0319834
13.12498088,-0.00344859,0.0319834
13.13010088,-0.00344859,0.02307199
13.13522088,0.00537126,0.0319834
13.14034088,-0.00344859,0.0319834
13.14546088,-0.00344859,0.04092532
13.15058088,-0.00344859,0.0319834
13.15570088,0.00537126,0.02307199
13.16082088,-0.00344859,0.04092532
13.16594088,-0.00344859,0.04092532
13.17106088,-0.00344859,0.0319834
13.17618088,0.00537126,0.02307199
13.18130088,-0.00344859,0.0319834
13.18642088,-0.00344859,0.04092532
13.19154088,-0.00344859,0.0319834
13.19666088,0.00537126,0.02307199
13.20178088,0.00537126,0.0319834
13.20690088,0.00537126,0.0319834
13.21202088,-0.00344859,0.0319834
13.21714088,-0.00344859,0.0319834
13.22226088,0.00537126,0.0319834
13.22738088,0.00537126,0.0319834
13.23250088,-0.00344859,0.04092532
13.23762088,0.00537126,0.04092532
13.24274088,-0.00344859,0.02307199
13.24786088,0.00537126,0.02307199
13.25298088,0.00537126,0.0319834
13.25810088,-0.00344859,0.04983672
13.26322088,-0.00344859,0.0319834
13.26834088,0.00537126,0.02307199
13.27346088,-0.00344859,0.0319834
13.27858088,-0.00344859,0.04092532
13.28370088,0.00537126,0.0319834
13.28882088,0.00537126,0.01413007
13.29394088,0.00537126,0.0319834
13.29906088,0.00537126,0.0319834
13.30418088,-0.00344859,0.0319834
13.30930088,-0.00344859,0.02307199
13.31442088,0.00537126,0.02307199
13.31954088,0.00537126,0.0319834
13.32466088,-0.00344859,0.0319834
13.32978088,0.00537126,0.0319834
13.33490088,0.00537126,0.02307199
13.34002088,-0.00344859,0.0319834
13.34514088,-0.00344859,0.0319834
13.35026088,-0.00344859,0.04092532
13.35538088,-0.00344859,0.0319834
13.36050088,0.00537126,0.02307199
13.36562088,0.00537126,0.02307199
13.37074088,0.00537126,0.0319834
13.37586088,-0.00344859,0.0319834
13.38098088,0.00537126,0.02307199
13.38610088,-0.00344859,0.02307199
13.39122088,0.00537126,0.04092532
13.39634088,-0.00344859,0.04092532
13.40146088,-0.00344859,0.02307199
13.40658088,0.00537126,0.02307199
13.41170088,0.00537126,0.0319834
13.41682088,0.00537126,0.0319834
13.42194088,-0.00344859,0.02307199
13.42706088,-0.00344859,0.02307199
13.43218088,0.00537126,0.0319834
13.43730088,-0.00344859,0.0319834
13.44242088,-0.00344859,0.0319834
13.44754088,-0.00344859,0.02307199
13.45266088,0.00537126,0.02307199
13.45778088,0.00537126,0.0319834
13.46290088,0.00537126,0.0319834
13.46802088,-0.00344859,0.0319834
13.47314088,0.00537126,0.02307199
13.47826088,-0.00344859,0.02307199
13.48338088,0.00537126,0.0319834
13.48850088,-0.00344859,0.0319834
13.49362088,0.00537126,0.02307199
13.49874088,0.00537126,0.02307199
13.50386088,0.00537126,0.02307199
13.50898088,-0.00344859,0.0319834
13.51410088,-0.00344859,0.02307199
13.51922088,0.00537126,0.01413007
13.52434088,0.00537126,0.0319834
13.52946088,-0.00344859,0.04092532
13.53458088,0.00537126,0.04092532
13.53970088,0.00537126,0.0319834
13.54482088,-0.00344859,0.0319834
13.54994088,0.00537126,0.0319834
13.55506088,-0.00344859,0.0319834
13.56018088,-0.00344859,0.0319834
13.56530088,0.00537126,0.02307199
13.57042088,0.00537126,0.02307199
13.57554088,-0.00344859,0.0319834
13.58066088,-0.00344859,0.0319834
13.58578088,0.00537126,0.02307199
13.59090088,0.00537126,0.02307199
13.59602088,0.00537126,0.0319834
13.60114088,-0.00344859,0.04092532
13.60626088,-0.00344859,0.0319834
13.61138088,0.00537126,0.01413007
13.61650088,-0.00344859,0.0319834
13.62162088,-0.00344859,0.04092532
13.62674088,-0.00344859,0.0319834
13.63186088,0.00537126,0.02307199
13.63698088,-0.00344859,0.0319834
13.64210088,0.00537126,0.0319834
13.64722088,-0.00344859,0.0319834
13.65234088,-0.00344859,0.0319834
13.65746088,-0.00344859,0.0319834
13.66258088,0.00537126,0.02307199
13.66770088,-0.00344859,0.0319834
13.67282088,-0.00344859,0.0319834
13.67794088,-0.00344859,0.02307199
13.68306088,0.00537126,0.02307199
13.68818088,0.00537126,0.02307199
13.69330088,-0.00344859,0.0319834
13.69842088,-0.00344859,0.0319834
13.70354088,0.00537126,0.01413007
13.70866088,0.00537126,0.02307199
13.71378088,-0.00344859,0.0319834
13.71890088,-0.00344859,0.02307199
13.72402088,-0.00344859,0.01413007
13.72914088,-0.00344859,0.02307199
13.73426088,0.00537126,0.0319834
13.73938088,-0.00344859,0.0319834
13.74450088,-0.00344859,0.02307199
13.74962088,0.00537126,0.02307199
13.75474088,0.00537126,0.02307199
13.75986088,-0.00344859,0.0319834
13.76498088,-0.00344859,0.0319834
13.77010088,-0.00344859,0.0319834
13.77522088,-0.00344859,0.02307199
13.78034088,0.00537126,0.02307199
13.78546088,-0.00344859,0.04092532
13.79058088,-0.00344859,0.04092532
13.79570088,-0.00344859,0.0319834
13.80082088,0.00537126,0.0319834
13.80594088,-0.00344859,0.04092532
13.81106088,-0.00344859,0.0319834
13.81618088,-0.00344859,0.02307199
13.82130088,-0.00344859,0.02307199
13.82642088,0.00537126,0.0319834
13.83154088,-0.00344859,0.04092532
13.83666088,-0.00344859,0.0319834
13.84178088,0.00537126,0.02307199
13.84690088,-0.00344859,0.0319834
13.85202088,-0.00344859,0.04092532
13.85714088,-0.00344859,0.04092532
13.86226088,-0.00344859,0.0319834
13.86738088,-0.00344859,0.0319834
13.87250088,0.00537126,0.0319834
13.87762088,-0.00344859,0.04092532
13.88274088,-0.00344859,0.0319834
13.88786088,-0.00344859,0.0319834
13.89298088,0.00537126,0.0319834
13.89810088,-0.00344859,0.04092532
13.90322088,-0.00344859,0.04092532
13.90834088,0.00537126,0.0319834
13.91346088,-0.00344859,0.0319834
13.91858088,0.00537126,0.0319834
13.92370088,-0.00344859,0.04092532
13.92882088,0.00537126,0.0319834
13.93394088,-0.00344859,0.02307199
13.93906088,0.00537126,0.0319834
13.94418088,-0.00344859,0.04092532
13.94930088,-0.00344859,0.0319834
13.95442088,-0.00344859,0.02307199
13.95954088,-0.00344859,0.02307199
13.96466088,0.00537126,0.0319834
13.96978088,0.00537126,0.0319834
13.97490088,-0.00344859,0.0319834
13.98002088,-0.00344859,0.0319834
13.98514088,0.00537126,0.0319834
13.99026088,-0.00344859,0.0319834
13.99538088,-0.00344859,0.0319834
14.00050088,-0.00344859,0.02307199
14.00562088,-0.00344859,0.02307199
14.01074088,0.00537126,0.0319834
14.01586088,-0.00344859,0.0319834
14.02098088,0.00537126,0.02307199
14.02610088,-0.00344859,0.02307199
14.03122088,0.00537126,0.0319834
14.03634088,-0.00344859,0.04092532
14.04146088,-0.00344859,0.0319834
14.04658088,0.00537126,0.02307199
14.05170088,-0.00344859,0.0319834
14.05682088,-0.00344859,0.0319834
14.06194088,-0.00344859,0.0319834
14.06706088,-0.00344859,0.0319834
14.07218088,-0.00344859,0.0319834
14.07730088,-0.00344859,0.0319834
14.08242088,-0.00344859,0.04092532
14.08754088,-0.00344859,0.04092532
14.09266088,0.00537126,0.0319834
14.09778088,0.00537126,0.0319834
14.10290088,0.00537126,0.04092532
14.10802088,-0.00344859,0.04092532
14.11314088,-0.00344859,0.0319834
14.11826088,-0.00344859,0.02307199
14.12338088,0.00537126,0.0319834
14.12850088,-0.00344859,0.04983672
14.13362088,-0.00344859,0.0319834
14.13874088,0.00537126,0.02307199
14.14386088,0.00537126,0.02307199
14.14898088,0.00537126,0.04092532
14.15410088,-0.00344859,0.0319834
14.15922088,-0.00344859,0.0319834
14.16434088,-0.00344859,0.0319834
14.16946088,-0.00344859,0.0319834
14.17458088,-0.00344859,0.0319834
14.17970088,-0.00344859,0.0319834
14.18482088,0.00537126,0.02307199
14.18994088,0.00537126,0.02307199
14.19506088,0.00537126,0.02307199
14.20018088,0.00537126,0.0319834
14.20530088,-0.00344859,0.0319834
14.21042088,0.00537126,0.02307199
14.21554088,-0.00344859,0.02307199
14.22066088,-0.00344859,0.04092532
14.22578088,0.00537126,0.0319834
14.23090088,0.00537126,0.02307199
14.23602088,0.00537126,0.0319834
14.24114088,-0.00344859,0.0319834
14.24626088,-0.00344859,0.0319834
14.25138088,-0.00344859,0.02307199
14.25650088,-0.00344859,0.02307199
14.26162088,-0.00344859,0.04092532
14.26674088,-0.00344859,0.04092532
14.27186088,0.00537126,0.0319834
14.27698088,-0.00344859,0.0319834
14.28210088,0.00537126,0.0319834
14.28722088,0.00537126,0.0319834
14.29234088,-0.00344859,0.0319834
14.29746088,-0.00344859,0.0319834
14.30258088,-0.00344859,0.02307199
14.30770088,-0.00344859,0.02307199
14.31282088,0.00537126,0.0319834
14.31794088,0.00537126,0.0319834
14.32306088,-0.00344859,0.02307199
14.32818088,0.00537126,0.02307199
14.33330088,0.00537126,0.0319834
14.33842088,-0.00344859,0.0319834
14.34354088,-0.00344859,0.02307199
14.34866088,0.00537126,0.02307199
14.35378088,-0.00344859,0.0319834
14.35890088,0.00537126,0.0319834
14.36402088,0.00537126,0.02307199
14.36914088,-0.00344859,0.02307199
14.37426088,0.00537126,0.02307199
14.37938088,-0.00344859,0.0319834
14.38450088,-0.00344859,0.0319834
14.38962088,-0.00344859,0.0319834
14.39474088,-0.00344859,0.01413007
14.39986088,0.00537126,0.02307199
14.40498088,0.00537126,0.0319834
14.41010088,-0.00344859,0.02307199
14.41522088,-0.00344859,0.02307199
14.42034088,0.00537126,0.01413007
14.42546088,-0.00344859,0.0319834
14.43058088,-0.00344859,0.0319834
14.43570088,-0.00344859,0.02307199
14.44082088,-0.00344859,0.02307199
14.44594088,-0.00344859,0.02307199
