Time,Invert B
(ms),(mV)

16.55186291,-73.99212000
16.55442291,-73.99212000
16.55698291,-69.50591000
16.55954291,-69.50591000
16.56210291,-73.99212000
16.56466291,-73.99212000
16.56722291,-73.99212000
16.56978291,-73.99212000
16.57234291,-73.99212000
16.57490291,-73.99212000
16.57746291,-73.99212000
16.58002291,-69.50591000
16.58258291,-73.99212000
16.58514291,-69.50591000
16.58770291,-73.99212000
16.59026291,-73.99212000
16.59282291,-73.99212000
16.59538291,-73.99212000
16.59794291,-73.99212000
16.60050291,-73.99212000
16.60306291,-73.99212000
16.60562291,-69.50591000
16.60818291,-69.50591000
16.61074291,-73.99212000
16.61330291,-73.99212000
16.61586291,-73.99212000
16.61842291,-69.50591000
16.62098291,-73.99212000
16.62354291,-69.50591000
16.62610291,-69.50591000
16.62866291,-69.50591000
16.63122291,-73.99212000
16.63378291,-73.99212000
16.63634291,-69.50591000
16.63890291,-69.50591000
16.64146291,-69.50591000
16.64402291,-69.50591000
16.64658291,-69.50591000
16.64914291,-69.50591000
16.65170291,-73.99212000
16.65426291,-73.99212000
16.65682291,-69.50591000
16.65938291,-73.99212000
16.66194291,-73.99212000
16.66450291,-69.50591000
16.66706291,-73.99212000
16.66962291,-69.50591000
16.67218291,-69.50591000
16.67474291,-73.99212000
16.67730291,-69.50591000
16.67986291,-69.50591000
16.68242291,-73.99212000
16.68498291,-69.50591000
16.68754291,-69.50591000
16.69010291,-69.50591000
16.69266291,-69.50591000
16.69522291,-69.50591000
16.69778291,-69.50591000
16.70034291,-69.50591000
16.70290291,-69.50591000
16.70546291,-69.50591000
16.70802291,-69.50591000
16.71058291,-69.50591000
16.71314291,-69.50591000
16.71570291,-69.50591000
16.71826291,-69.50591000
16.72082291,-69.50591000
16.72338291,-69.50591000
16.72594291,-69.50591000
16.72850291,-69.50591000
16.73106291,-69.50591000
16.73362291,-69.50591000
16.73618291,-69.50591000
16.73874291,-69.50591000
16.74130291,-69.50591000
16.74386291,-69.50591000
16.74642291,-69.50591000
16.74898291,-69.50591000
16.75154291,-69.50591000
16.75410291,-69.50591000
16.75666291,-69.50591000
16.75922291,-69.50591000
16.76178291,-69.50591000
16.76434291,-69.50591000
16.76690291,-69.50591000
16.76946291,-69.50591000
16.77202291,-69.50591000
16.77458291,-69.50591000
16.77714291,-69.50591000
16.77970291,-69.50591000
16.78226291,-69.50591000
16.78482291,-73.99212000
16.78738291,-69.50591000
16.78994291,-69.50591000
16.79250291,-69.50591000
16.79506291,-69.50591000
16.79762291,-69.50591000
16.80018291,-69.50591000
16.80274291,-73.99212000
16.80530291,-69.50591000
16.80786291,-69.50591000
16.81042291,-69.50591000
16.81298291,-69.50591000
16.81554291,-69.50591000
16.81810291,-69.50591000
16.82066291,-69.50591000
16.82322291,-69.50591000
16.82578291,-69.50591000
16.82834291,-69.50591000
16.83090291,-69.50591000
16.83346291,-69.50591000
16.83602291,-69.50591000
16.83858291,-69.50591000
16.84114291,-69.50591000
16.84370291,-69.50591000
16.84626291,-69.50591000
16.84882291,-69.50591000
16.85138291,-69.50591000
16.85394291,-69.50591000
16.85650291,-73.99212000
16.85906291,-69.50591000
16.86162291,-69.50591000
16.86418291,-69.50591000
16.86674291,-69.50591000
16.86930291,-69.50591000
16.87186291,-69.50591000
16.87442291,-69.50591000
16.87698291,-69.50591000
16.87954291,-73.99212000
16.88210291,-69.50591000
16.88466291,-69.50591000
16.88722291,-69.50591000
16.88978291,-69.50591000
16.89234291,-69.50591000
16.89490291,-69.50591000
16.89746291,-73.99212000
16.90002291,-69.50591000
16.90258291,-69.50591000
16.90514291,-69.50591000
16.90770291,-69.50591000
16.91026291,-69.50591000
16.91282291,-73.99212000
16.91538291,-69.50591000
16.91794291,-73.99212000
16.92050291,-69.50591000
16.92306291,-69.50591000
16.92562291,-73.99212000
16.92818291,-69.50591000
16.93074291,-69.50591000
16.93330291,-69.50591000
16.93586291,-73.99212000
16.93842291,-69.50591000
16.94098291,-73.99212000
16.94354291,-73.99212000
16.94610291,-69.50591000
16.94866291,-69.50591000
16.95122291,-69.50591000
16.95378291,-69.50591000
16.95634291,-73.99212000
16.95890291,-69.50591000
16.96146291,-73.99212000
16.96402291,-73.99212000
16.96658291,-69.50591000
16.96914291,-69.50591000
16.97170291,-73.99212000
16.97426291,-69.50591000
16.97682291,-69.50591000
16.97938291,-69.50591000
16.98194291,-73.99212000
16.98450291,-69.50591000
16.98706291,-73.99212000
16.98962291,-73.99212000
16.99218291,-69.50591000
16.99474291,-69.50591000
16.99730291,-69.50591000
16.99986291,-69.50591000
17.00242291,-69.50591000
17.00498291,-73.99212000
17.00754291,-73.99212000
17.01010291,-69.50591000
17.01266291,-69.50591000
17.01522291,-69.50591000
17.01778291,-69.50591000
17.02034291,-69.50591000
17.02290291,-69.50591000
17.02546291,-73.99212000
17.02802291,-69.50591000
17.03058291,-73.99212000
17.03314291,-69.50591000
17.03570291,-69.50591000
17.03826291,-73.99212000
17.04082291,-69.50591000
17.04338291,-73.99212000
17.04594291,-69.50591000
17.04850291,-73.99212000
17.05106291,-69.50591000
17.05362291,-69.50591000
17.05618291,-69.50591000
17.05874291,-73.99212000
17.06130291,-73.99212000
17.06386291,-69.50591000
17.06642291,-69.50591000
17.06898291,-73.99212000
17.07154291,-69.50591000
17.07410291,-73.99212000
17.07666291,-73.99212000
17.07922291,-73.99212000
17.08178291,-69.50591000
17.08434291,-73.99212000
17.08690291,-73.99212000
17.08946291,-73.99212000
17.09202291,-69.50591000
17.09458291,-69.50591000
17.09714291,-69.50591000
17.09970291,-73.99212000
17.10226291,-73.99212000
17.10482291,-73.99212000
17.10738291,-69.50591000
17.10994291,-73.99212000
17.11250291,-73.99212000
17.11506291,-73.99212000
17.11762291,-69.50591000
17.12018291,-69.50591000
17.12274291,-73.99212000
17.12530291,-73.99212000
17.12786291,-73.99212000
17.13042291,-73.99212000
17.13298291,-69.50591000
17.13554291,-73.99212000
17.13810291,-73.99212000
17.14066291,-73.99212000
17.14322291,-73.99212000
17.14578291,-73.99212000
17.14834291,-78.46308000
17.15090291,-73.99212000
17.15346291,-73.99212000
17.15602291,-73.99212000
17.15858291,-73.99212000
17.16114291,-73.99212000
17.16370291,-73.99212000
17.16626291,-73.99212000
17.16882291,-78.46308000
17.17138291,-73.99212000
17.17394291,-73.99212000
17.17650291,-73.99212000
17.17906291,-73.99212000
17.18162291,-73.99212000
17.18418291,-73.99212000
17.18674291,-73.99212000
17.18930291,-73.99212000
17.19186291,-69.50591000
17.19442291,-73.99212000
17.19698291,-73.99212000
17.19954291,-73.99212000
17.20210291,-73.99212000
17.20466291,-73.99212000
17.20722291,-73.99212000
17.20978291,-73.99212000
17.21234291,-69.50591000
17.21490291,-73.99212000
17.21746291,-73.99212000
17.22002291,-73.99212000
17.22258291,-73.99212000
17.22514291,-73.99212000
17.22770291,-73.99212000
17.23026291,-73.99212000
17.23282291,-73.99212000
17.23538291,-73.99212000
17.23794291,-73.99212000
17.24050291,-69.50591000
17.24306291,-73.99212000
17.24562291,-69.50591000
17.24818291,-73.99212000
17.25074291,-73.99212000
17.25330291,-69.50591000
17.25586291,-73.99212000
17.25842291,-73.99212000
17.26098291,-69.50591000
17.26354291,-69.50591000
17.26610291,-73.99212000
17.26866291,-73.99212000
17.27122291,-73.99212000
17.27378291,-73.99212000
17.27634291,-73.99212000
17.27890291,-69.50591000
17.28146291,-73.99212000
17.28402291,-69.50591000
17.28658291,-73.99212000
17.28914291,-73.99212000
17.29170291,-73.99212000
17.29426291,-73.99212000
